session,phase,category,frame,mean_dFF,H,W,n_frames
230713,Naive,GoodLicks,4,0.0032168266417362083,142,170,14
230713,Naive,GoodLicks,5,0.004620829853244777,142,170,14
230713,Naive,GoodLicks,6,0.005652389965706559,142,170,14
230713,Naive,GoodLicks,7,0.006899808837492916,142,170,14
230713,Naive,GoodLicks,8,0.009740673979874662,142,170,14
230713,Naive,GoodLicks,9,0.019174021567469574,142,170,14
230713,Naive,GoodLicks,10,0.026542806220142788,142,170,14
230713,Naive,GoodLicks,11,0.03602310405772766,142,170,14
230713,Naive,GoodLicks,12,0.036195748078273464,142,170,14
230713,Naive,GoodLicks,13,0.030409253329452803,142,170,14
230713,Naive,FA,0,0.0029837237916381515,142,170,22
230713,Naive,FA,1,0.00035762132127843953,142,170,22
230713,Naive,FA,2,-0.00031780419008211713,142,170,22
230713,Naive,FA,3,-0.0008132496666563808,142,170,22
230713,Naive,FA,4,-0.0009779714444993408,142,170,22
230713,Naive,FA,5,-0.0006615249826668898,142,170,22
230713,Naive,FA,6,0.00018782239054977617,142,170,22
230713,Naive,FA,7,0.00025086381483858564,142,170,22
230713,Naive,FA,8,0.0004782585905652743,142,170,22
230713,Naive,FA,9,0.0005745902963825096,142,170,22
230713,Naive,FA,10,0.0009213938702901349,142,170,22
230713,Naive,FA,11,0.0015772400645167734,142,170,22
230713,Naive,FA,12,0.0019913966755483936,142,170,22
230713,Naive,FA,13,0.002883978125189616,142,170,22
230713,Naive,FA,14,0.0040688751552010235,142,170,22
230713,Naive,FA,15,0.0060771534616166,142,170,22
230713,Naive,FA,16,0.009089518127825793,142,170,22
230713,Naive,FA,17,0.01257158735322429,142,170,22
230713,Naive,FA,18,0.0141260993166702,142,170,22
230713,Naive,FA,19,0.014982103085818394,142,170,22
230713,Naive,FA,20,0.016904698705997548,142,170,22
230713,Naive,FA,21,0.019177494810296392,142,170,22
230713,Naive,DistractorLicks,0,-0.00017841031592915187,142,170,14
230713,Naive,DistractorLicks,1,0.00021839134143505765,142,170,14
230713,Naive,DistractorLicks,2,0.00035109540690416086,142,170,14
230713,Naive,DistractorLicks,3,0.00048460463515311903,142,170,14
230713,Naive,DistractorLicks,4,0.00143995197633262,142,170,14
230713,Naive,DistractorLicks,5,0.0018356518103458635,142,170,14
230713,Naive,DistractorLicks,6,0.002631534491073233,142,170,14
230713,Naive,DistractorLicks,7,0.0035997183432779347,142,170,14
230713,Naive,DistractorLicks,8,0.0041781036819187566,142,170,14
230713,Naive,DistractorLicks,9,0.007435135872024829,142,170,14
230713,Naive,DistractorLicks,10,0.016443612795372042,142,170,14
230713,Naive,DistractorLicks,11,0.016504878814281827,142,170,14
230713,Naive,DistractorLicks,12,0.01709947564779184,142,170,14
230713,Naive,DistractorLicks,13,0.01509830919227025,142,170,14
230713,Naive,Spont,0,0.003397879757232841,142,170,14
230713,Naive,Spont,1,0.001748123867673073,142,170,14
230713,Naive,Spont,2,0.0010078754386304684,142,170,14
230713,Naive,Spont,3,0.002574188958061043,142,170,14
230713,Naive,Spont,4,0.0015773309838991816,142,170,14
230713,Naive,Spont,5,0.0007792839379096185,142,170,14
230713,Naive,Spont,6,0.00017737608096449352,142,170,14
230713,Naive,Spont,7,-0.0004565075357939057,142,170,14
230713,Naive,Spont,8,-0.0028702643311732438,142,170,14
230713,Naive,Spont,9,-0.0005295655493712539,142,170,14
230713,Naive,Spont,10,0.005424090438717974,142,170,14
230713,Naive,Spont,11,0.008980804442662723,142,170,14
230713,Naive,Spont,12,0.00971172583725894,142,170,14
230713,Naive,Spont,13,0.007335196124063184,142,170,14
230713,Naive,Misses,0,0.004632454754864947,142,170,22
230713,Naive,Misses,1,2.3135720513537937e-05,142,170,22
230713,Naive,Misses,2,-6.744816295545819e-05,142,170,22
230713,Naive,Misses,3,0.00032824430927528783,142,170,22
230713,Naive,Misses,4,0.0006025323004226484,142,170,22
230713,Naive,Misses,5,0.0006755713481733874,142,170,22
230713,Naive,Misses,6,0.0004520933351363421,142,170,22
230713,Naive,Misses,7,-0.00011215326783998315,142,170,22
230713,Naive,Misses,8,-0.00037887194534227915,142,170,22
230713,Naive,Misses,9,-0.0004826229501420549,142,170,22
230713,Naive,Misses,10,-0.001040480687241443,142,170,22
230713,Naive,Misses,11,-0.0008864447666312042,142,170,22
230713,Naive,Misses,12,-0.00015208133762130514,142,170,22
230713,Naive,Misses,13,8.357979411214402e-05,142,170,22
230713,Naive,Misses,14,9.305156132490635e-06,142,170,22
230713,Naive,Misses,15,-0.00020653229187927267,142,170,22
230713,Naive,Misses,16,-0.0007726784106481814,142,170,22
230713,Naive,Misses,17,-0.0007558374288034193,142,170,22
230713,Naive,Misses,18,-0.0006292960049748849,142,170,22
230713,Naive,Misses,19,-0.0008125575189060513,142,170,22
230713,Naive,Misses,20,-0.0009384667722876303,142,170,22
230713,Naive,Misses,21,-0.0012316570726783997,142,170,22
230713,Naive,CR,0,0.007318837950397434,142,170,22
230713,Naive,CR,1,0.0003905836428749007,142,170,22
230713,Naive,CR,2,0.0004317868337856554,142,170,22
230713,Naive,CR,3,0.00019392568387314744,142,170,22
230713,Naive,CR,4,7.387645966761446e-05,142,170,22
230713,Naive,CR,5,0.0002316476084301068,142,170,22
230713,Naive,CR,6,-1.6878910825851695e-05,142,170,22
230713,Naive,CR,7,-0.0003293235548947723,142,170,22
230713,Naive,CR,8,-0.0003666129397743133,142,170,22
230713,Naive,CR,9,-0.00029500186720198023,142,170,22
230713,Naive,CR,10,-0.0003140029559345075,142,170,22
230713,Naive,CR,11,-0.0006377813520528888,142,170,22
230713,Naive,CR,12,-0.0001760741735998944,142,170,22
230713,Naive,CR,13,0.00011209936028018593,142,170,22
230713,Naive,CR,14,7.559678163974798e-05,142,170,22
230713,Naive,CR,15,-0.00019995305315493607,142,170,22
230713,Naive,CR,16,-0.0005590799788439413,142,170,22
230713,Naive,CR,17,-0.00047601145732323064,142,170,22
230713,Naive,CR,18,-1.7096982747269197e-05,142,170,22
230713,Naive,CR,19,0.00016552445945610387,142,170,22
230713,Naive,CR,20,0.00021334158132041412,142,170,22
230713,Naive,CR,21,0.0005445230596332679,142,170,22
230713,Naive,Target,0,0.0032890571142270863,142,170,22
230713,Naive,Target,1,0.0002092487700551077,142,170,22
230713,Naive,Target,2,9.083584065966683e-05,142,170,22
230713,Naive,Target,3,0.00026479533361634946,142,170,22
230713,Naive,Target,4,0.0003069505533563753,142,170,22
230713,Naive,Target,5,0.00039028108860899034,142,170,22
230713,Naive,Target,6,0.00023948331867580463,142,170,22
230713,Naive,Target,7,-0.00018116468803413142,142,170,22
230713,Naive,Target,8,-0.00034301721927455054,142,170,22
230713,Naive,Target,9,-0.0004830634507296136,142,170,22
230713,Naive,Target,10,-0.0004943495469339892,142,170,22
230713,Naive,Target,11,0.00015403050546511596,142,170,22
230713,Naive,Target,12,0.0010466659285695804,142,170,22
230713,Naive,Target,13,0.0017646262781591331,142,170,22
230713,Naive,Target,14,0.002593887672290164,142,170,22
230713,Naive,Target,15,0.003589949860741415,142,170,22
230713,Naive,Target,16,0.005122866613763434,142,170,22
230713,Naive,Target,17,0.006873445279762866,142,170,22
230713,Naive,Target,18,0.008616893624450696,142,170,22
230713,Naive,Target,19,0.00936750570187444,142,170,22
230713,Naive,Target,20,0.009873997806811426,142,170,22
230713,Naive,Target,21,0.010547644104614937,142,170,22
230713,Naive,Distractor,0,0.00644305731226423,142,170,22
230713,Naive,Distractor,1,0.0003839245880069283,142,170,22
230713,Naive,Distractor,2,0.0002803543037113561,142,170,22
230713,Naive,Distractor,3,-9.54408391059551e-06,142,170,22
230713,Naive,Distractor,4,-0.0001386180664267206,142,170,22
230713,Naive,Distractor,5,5.120870113778501e-05,142,170,22
230713,Naive,Distractor,6,2.447488743185117e-05,142,170,22
230713,Naive,Distractor,7,-0.00021211398525167204,142,170,22
230713,Naive,Distractor,8,-0.00019593182253399045,142,170,22
230713,Naive,Distractor,9,-0.00011932668263945743,142,170,22
230713,Naive,Distractor,10,-6.442783952548719e-05,142,170,22
230713,Naive,Distractor,11,-0.00019030227799841232,142,170,22
230713,Naive,Distractor,12,0.0002617987252179373,142,170,22
230713,Naive,Distractor,13,0.0006720748683426961,142,170,22
230713,Naive,Distractor,14,0.0008823196853894952,142,170,22
230713,Naive,Distractor,15,0.001068149273061541,142,170,22
230713,Naive,Distractor,16,0.0013901317598772162,142,170,22
230713,Naive,Distractor,17,0.002159867090262142,142,170,22
230713,Naive,Distractor,18,0.0028401143908724606,142,170,22
230713,Naive,Distractor,19,0.0031587726668020196,142,170,22
230713,Naive,Distractor,20,0.003585332919639034,142,170,22
230713,Naive,Distractor,21,0.004308759776938926,142,170,22
